skill_uri,preferred_label,alternative_labels,description,skill_type,reuse_level,broader_skill_uris,broader_skill_labels,status
http://data.europa.eu/esco/skill/3d28dfc8-1565-4298-8fed-8a27512322ca,understand budgetary limits,comprehend budgetary limits | address budgetary limits | take into account budgetary limits | understand budgetary limit | understanding budgetary limits,Understand the limits of the budget and determine what can realistically be accomplished during postproduction.,skill,occupation specific skills and competences,,,released
http://data.europa.eu/esco/skill/78845d0c-e56f-4318-a9c6-bf75931dd520,conduct threat intelligence,undertake threat intelligence | conduct cyber threat intelligence |  undertake CTI | plan cyber threat intelligence | organise CTI | plan threat intelligence | undertake cyber threat intelligence | plan CTI | organise cyber threat intelligence  | conduct CTI | organise threat intelligence,"Conduct cyber threats intelligence by collecting, analysing, and interpreting data about potential cyber threats. Leverage various sources of information such as open-source intelligence (OSINT), social media, or dark web services.",skill,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/68823c35-3033-45df-931c-7b01646006c8,"fish, crustacean and mollusc products","fish, crustacean and mollusc goods | fish, crustacean and mollusc brands | fish, crustacean and mollusc stock | fish, crustacean and mollusc merchandise | fish, crustacean and mollusk products | fish, crustacean and mollusc commodities","The offered fish, crustacean and mollusc products, their functionalities, properties and legal and regulatory requirements.",knowledge,sector specific skills and competences,http://data.europa.eu/esco/skill/d6d3fee7-47e2-47f4-a0ec-6c75f28c6abd,product comprehension,released
http://data.europa.eu/esco/skill/6d8177c5-e78a-4177-bafb-abef26791d30,sketch designs on workpieces,sketch workpieces' designs | depict designs on workpieces | sketching designs on workpieces | draw workpiece design,"Sketch or scribe layouts and designs on workpieces, plates, dies or rollers. Use compasses, scribers, gravers, pencils, etc.",skill,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/4f4afd0b-07e5-48fd-a7d4-0e8746c608df,conduct interview in social service,conduct social services interview | conduct an interview in social services | interview social service users | conduct interviews with social service users | conduct interviews in social services,"Induce clients, colleagues, executives, or public officials to talk fully, freely, and truthfully, so as to explore the interviewee`s experiences, attitudes, and opinions.",skill,sector specific skills and competences,http://data.europa.eu/esco/skill/0f2eee6f-2203-4cc8-9d79-854d2d5d8131,use questioning techniques,released
http://data.europa.eu/esco/skill/fca51799-19db-434b-b18a-3d5ea2d2ffb2,apply psychoanalysis,exercise psychoanalysis | conduct psychoanalysis on clients | apply psychoanalysis on patients | conduct psychoanalysis on patients | practice psychoanalysis | administer psychoanalysis | apply psychoanalysis on clients | implement psychoanalysis | conduct psychoanalysis,"Conduct psychoanalysis on patients, focusing on unconscious forces that can have a negative effect on their psychological well-being.",skill,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/9e00c7e1-2c36-4f0c-9acc-6668f4b10928,find a replacement for stage manager,cover for stage manager | stand in for stage manager | fill in for stage manager | substitute for stage manager | finding a replacement for stage manager | find a stage manager replacement,Take over tasks from the stage manager as required. Indicate key standby moments. Indicate when the house is open. Confirm that the performers are in position. Indicate the start of the performance. Indicate the entrances and exits of scenery elements when necessary.,skill,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/650f4fed-b22f-4b39-b2df-c7064fb26085,create animal structure,create animal structures | construct animal structure | produce animal structure | make animal structure | build animal structure | create an animal structure,"Manufacture the form of the animal and mount the bones to form the animal's structure using wires, cotton and clay. For a larger animals, use also a mould, metal structure or sculpture to form the animal, and place it in the correct position.",skill,occupation specific skills and competences,,,released
http://data.europa.eu/esco/skill/8fc6af8a-e0c3-4011-bf36-fa5997502c08,provide support to authors,support authors | provide support to author | providing support to authors | offer support to authors,Provide support and advice to authors during the whole creation process until the release of their book and maintain good relations with them.,skill,occupation specific skills and competences,http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d,advise others,released
http://data.europa.eu/esco/skill/c0d0e472-fa68-4eed-8883-e26e1237971c,operate pyrotechnical control,operate control of pyrotechnics | operating pyrotechnic control | use pyrotechnic effects | control pyrotechnic effects,Take the necessary steps to operate pyrotechnical effects during a performance.,skill,sector specific skills and competences,http://data.europa.eu/esco/skill/138e45b0-8825-4647-97f9-60addea47f7e,plan pyrotechnical effects,released
http://data.europa.eu/esco/skill/5308b523-dc53-4d32-91c7-6654ff40eea8,initiate contact with sellers,begin contact with sellers | inaugurate contact with sellers | initiating contact with sellers | commence contact with sellers | initiate a contact with a seller | institute contact with sellers | initiate contacts with sellers,Identify sellers of commodities and establish contact.,skill,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/0d11711b-870f-4701-be93-fa175b6e4002,persuade clients with alternatives,convince clients with alternatives | persuade clients with alternative | coax clients with alternatives | persuading clients with alternatives | persuade client with alternatives | sway clients with alternatives,"Describe, detail, and compare possible alternatives that clients could take about products and services to persuade them to take a decision that benefits both the company and the client.",skill,cross-sector skills and competences,http://data.europa.eu/esco/skill/df5e3d02-9f0f-44ee-91c2-85c62f161868,"promote ideas, products, services",released
http://data.europa.eu/esco/skill/d1c6c21d-52bc-4aac-8666-2bf92f8244ac,listen actively to sport players,listen actively to players of sports | develop a listening attitude when talking to players | adopt a positive attitude of active listening of the sport players and athletes | listen to sport players actively,"Give attention to what players and participants are saying, understand the issues raised, and ask questions when necessary. Sport officials need to display professionalism, integrity and ethical conduct.",skill,occupation specific skills and competences,http://data.europa.eu/esco/skill/a17286c5-238d-4f0b-bc24-29e9121345de | http://data.europa.eu/esco/skill/797b8d0a-e708-4df4-a67b-590956f82522,listen actively | set up effective working relationships with other sports players,released
http://data.europa.eu/esco/skill/1633770e-5606-4422-b293-6c8c551fe663,understand artistic concepts,interpret artist's concept | understand an artist's concept | use artistic concepts | understand concepts of art,"Interpret an artist's explanation or demonstration of their artistic concepts, inceptions and processes and strive to share their vision.",skill,sector specific skills and competences,http://data.europa.eu/esco/skill/3812bbb9-4053-4685-aed5-af825d809501 | http://data.europa.eu/esco/skill/591dd514-735b-46e4-a28d-3a4c42f49b72,concretise artistic concept | adapt to artists' creative demands,released
http://data.europa.eu/esco/skill/1316577b-31f7-437f-97ce-27c408b87a55,prepare dairy products for use in a dish,prepare and use dairy products in a dish | use  dairy items for meals | utilise dairy products in recipes | prepare dishes with dairy products,"Prepare dairy products for use in a dish by cleaning, cutting or using other methods.",skill,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/80f308e6-0e09-404a-80cd-ec5f50f6f304,communicate with target community,communicate with targeted community | interact with target community | communicate with community targeted | talk with the selected community,Identify and implement the best channels of communication for the community you are looking to work with.,skill,cross-sector skills and competences,http://data.europa.eu/esco/skill/81656210-5615-4a69-acb8-5f6bbc9533ae,research your target community,released
http://data.europa.eu/esco/skill/6760419a-1d16-4c12-b85c-7ec32596d24a,canon law,Catholic law | canonical law,"The study of the legal organisation and system of the Catholic Church. Body of laws including rights, set of rules and obligations elaborated by the ecclesiastical authority. Canon Law regulates Catholic Church as independent entity and the relations between the religious institution and external organisations. ",knowledge,occupation specific skills and competences,,,released
http://data.europa.eu/esco/skill/33363d6a-e042-4f5d-9a69-958d337a8561,develop policies on religion-related matters,establish policies on religious issues | produce policies on religious issues | establish policies on religion-related matters | evaluate policies on religion-related matters | evaluate policies on religious issues | produce policies on religion-related matters,"Develop policies concerning religion-related matters such as religious freedom, the place of religion at school, promoting religious activities etc.",skill,cross-sector skills and competences,,,released
http://data.europa.eu/esco/skill/34330a42-eeb0-44c3-a41e-670e9b20c7c7,air traffic management,management of air traffic operations | airspace management | air traffic control | management of airspace | control of air traffic | management of air traffic | air traffic control management | controlling flow of air traffic | controlling air traffic flow,"Thoroughly understand the major activities in air traffic management, such as air traffic control, air traffic flow management, and aeronautic information services.",knowledge,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/fc153ec6-1320-4f13-9158-ebde86c5303e,liaise with logistics management teams,liaise with logistics management teams to optimise service levels | facilitate service optimisation through collaboration with logistics management teams | collaborate with logistics management | communicate with logistics management teams to optimise service levels | increase service efficiency by liaising with logistics management teams | collaborate with logistics management teams to optimise service levels | increase service efficiency by communicating with logistics management teams | confer with logistics management teams | increase service efficiency by collaborating with logistics management teams | facilitate service optimisation through communication with logistics management teams | communicate with logistics management teams,Communicate with logistics management in order to optimise service levels; optimise the supply chain while keeping expenditures at a minimum.,skill,occupation specific skills and competences,http://data.europa.eu/esco/skill/cb668e89-6ef5-4ff3-ab4a-506010e7e70b | http://data.europa.eu/esco/skill/953c0b65-537a-42fe-a90b-26cd36c64361,manage a team | manage logistics,released
http://data.europa.eu/esco/skill/5352b24a-498e-4c45-88cb-6b120d9b8a30,prepare deck equipment,ensure appropriate quantity and location of deck equipment | handle deck equipment | ensure suitable quantity of deck equipment | ensure appropriate location of deck equipment | ensure vessel deck equipment | get deck equipment ready | ensure appropriate deck equipment on vessel | ready deck equipment | organise deck equipment,"Handle a wide assortment of deck equipment, including waterproof marine doors, hatches, winches, pumps, cleats, fairleads, portlights, shackles, swivels, tank top covers, anchors, and bollards. Prepare and organise equipment in the required locations and quantity on board a vessel.",skill,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/87af00b5-30fa-41c8-bfa5-357f22c8d589,replace defect components,defect components replacing | defect component replacing | remove defective components | defective component removing | defective components removing | removing defective components | replacing a defect component | replacing defect components | removing a defective component,Remove defective parts and replace them with functioning components.,skill,cross-sector skills and competences,http://data.europa.eu/esco/skill/ade18380-76dc-4263-8c95-f61c0a887fc4 | http://data.europa.eu/esco/skill/e487f6f8-854d-4210-9658-4196f07cc209,replace defective devices | repair electronic components,released
http://data.europa.eu/esco/skill/3dbb132f-fb62-4227-8277-7c89a9fe4749,compile appraisal reports,compile assessment reports | compile valuation reports | compile pricing reports | compile evaluation reports,"Compile full reports of appraisals of properties, businesses, or other goods and services being appraised using all the data gathered during the appraisal and valuation process, such as financial history, ownership, and developments.",skill,cross-sector skills and competences,http://data.europa.eu/esco/skill/be6ab363-3de1-427f-a8ef-85d5b0250822,report facts,released
http://data.europa.eu/esco/skill/f13aa1f8-64c7-4ab4-b3a9-f911146e9342,types of showers,range of showers | shower types | typology of showers | types of shower | characteristics of showers | sorts of shower | kinds of shower,"Different types of showers, their aesthetic and functional aspects, their specific installation and maintenance needs, and price points.",knowledge,occupation specific skills and competences,,,released
http://data.europa.eu/esco/skill/ce37e233-64c4-4b48-a09a-04ec08fb9740,ensure correct use of bakery equipment,secure correct use of bakery equipment | ensure correct use of bakery equipment | establish correct use of bakery equipment | maintain correct use of bakery equipment | ensure the correct use of bakery equipment | assure correct use of bakery equipment | ensure correct use of a bakery equipment,"Use the utensils, machinery and equipment for the production of bakery and farinaceous products such as kneading machines, proofing equipment, vessels, knives, baking ovens, slicers, wrappers, mixers, and glazers. Keep all tools in good condition.",skill,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/9bb98cbd-cfb0-49e9-b1f2-9496233eee07,train staff in beer knowledge,instruct staff in beer knowledge | teach staff in beer knowledge | train staff in knowledge of beer | educate staff in beer knowledge,"Develop beer lists, and provide beer service and training to the other restaurant staff.",skill,occupation specific skills and competences,http://data.europa.eu/esco/skill/e54ff029-1ce9-447d-a5b2-eb7283a23e6e | http://data.europa.eu/esco/skill/699e7c26-6502-4e78-a823-3656ff5a5b8b,train employees | instruct others,released
http://data.europa.eu/esco/skill/c3e36d05-8ae8-447f-bb2b-6f9409f85389,deliver visual presentation of data,create data visualisation | visualise data,Create visual representations of data such as charts or diagrams for easier understanding.,skill,cross-sector skills and competences,,,released
http://data.europa.eu/esco/skill/e3cd49da-c222-43ce-8c50-57661c941c1c,discover acting talent,uncover acting talent | find acting talent | identify acting talent | discovering acting talent | discover acting talents,Identify existing talented actors or discover new ones.,skill,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/e437eba1-3e22-41f2-8703-741e94785cba,human resource management,human resources management | HRM | HR management | HR | human resource supervision | human resource administration | human resource control,The function in an organisation concerned with the recruitment of employees and the optimisation of employee performance.,knowledge,cross-sector skills and competences,,,released
http://data.europa.eu/esco/skill/968bb301-faa1-44aa-a7c9-75d1f7a43b3f,bend wire,bend a wire | bending wire | twist wire | wire bending | manipulate wire | shape wire,Operate machinery or use handtools to cut and bend wire to form parts.,skill,cross-sector skills and competences,,,released
http://data.europa.eu/esco/skill/d04e4bde-05fa-499c-9237-1fe5e4560525,secondary school procedures,secondary school methods | secondary school approaches | secondary procedures | secondary procedure | secondary school procedure | secondary school processes | high school procedures,"The inner workings of a secondary school, such as the structure of the relevant education support and management, the policies, and the regulations.",knowledge,cross-sector skills and competences,,,released
http://data.europa.eu/esco/skill/80ec44cc-372a-4dc6-ab36-7ffdbf3bfc4e,prepare garnish for drinks,prepare garnishing for drinks | chop up food ingredients to decorate drinks | cut fruits for garnish | prepare drinks' garnish,Clean and cut fruit and vegetables to garnish a wide variety of alcoholic and non-alcoholic drinks.,skill,occupation specific skills and competences,http://data.europa.eu/esco/skill/dd89f74e-cce0-4e31-9b86-e088f0206d7a,present decorative drink displays,released
http://data.europa.eu/esco/skill/3c3e36f1-2d53-47e6-8b0b-256465b1afaf,operate emergency equipment,use emergency equipment | handle emergency equipment | utilise equipment in an emergency | utilise equipment in emergencies | utilise equipment in the event of emergency | utilise emergency equipment | handle equipment in emergencies | utilise equipment in emergency situations | employ emergency equipment,"Utilise emergency equipment and tools such as fire extinguishers, wheel chocks, pocket lamps, and warning signs.",skill,cross-sector skills and competences,,,released
http://data.europa.eu/esco/skill/298ead56-f11b-4c5d-a4d9-282f7a1489b6,prepare pizza,create pizza | prepare pizzas | cook and serve pizza | prepared pizza,"Make pizza dough and topping ingredients like cheese, tomato sauce, vegetables and meat and decorate, bake and serve pizzas.",skill,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/3f24d74c-a8b6-425e-b197-85757cf657da,develop visitor engagement strategies,generate visitor engagement strategies | develop engagement strategies for visitors | create visitor engagement strategies | produce visitor engagement strategies | developing visitor engagement strategies | develop visitor engagement strategy,"Working with others, develop visitor engagement strategies to ensure stability, or growth, in visitor numbers and encourage visitor satisfaction.",skill,occupation specific skills and competences,http://data.europa.eu/esco/skill/ba2c6181-b036-40b4-8f6d-51499463ccbb,develop company strategies,released
http://data.europa.eu/esco/skill/41de7eb8-be07-4822-ba85-b76e9b8d6e4e,sustainable forest management,sustainable forestry | environmentally friendly forest management | SFM | environmentally friendly forestry,"The stewardship and use of forest lands in a way and at a rate that maintains their productivity, biodiversity, regeneration capacity, vitality and their potential to fulfil now and in the future relevant ecological, economic and social functions at local, national and global levels and that does not cause damage to other ecosystems.",knowledge,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/74cb80c4-df6b-4d79-a153-cb7b3b3b6eb0,plan social media marketing campaigns,organise digital campaigns | organise social media marketing campaigns,Plan and implement a marketing campaign on social media. ,skill,sector specific skills and competences,http://data.europa.eu/esco/skill/9c6e951f-aa88-4890-983d-e7a6ee49f5bb,plan marketing campaigns,released
http://data.europa.eu/esco/skill/6d981c38-4307-4cd3-b594-88fb9df95992,inflate sport balls,inflate a sport ball | expand sport balls | enlarge sport balls | aerate sport balls | blow up sport balls | inflating sport balls,Place the ball in a steel mould and fill it with air fitting the needle of the pump through the small air hole until the desired pressure is reached.,skill,occupation specific skills and competences,,,released
http://data.europa.eu/esco/skill/15a33d76-4640-438d-ae64-fdc0c1d3eebc,customer service,customer well being | customer services | customer satisfaction | customer care | customer servicing | customer support,"Processes and principles related to the customer, client, service user and to personal services; these may include procedures to evaluate customer's or service user's satisfaction.",knowledge,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/db654e8e-255c-4f63-a7c7-ed18b8f41a0e,prepare fruits and vegetables for pre-processing,supply fruits and vegetables for pre-processing | provide fruits and vegetables for pre-processing | arrange fruits and vegetables for pre-processing | preparing fruits and vegetables for pre-processing | supply of fruits and vegetables for pre-processing,"Perform basic preparations of fruits and vegetables such as inspecting, cleaning, sorting and grading. Examples include the selection of fruits and vegetables that are adequate to be processed and the elimination of those of inadequate quality.",skill,sector specific skills and competences,http://data.europa.eu/esco/skill/8eb292fb-55f2-4952-b05d-1cbc205f515c,process fruits and vegetables,released
http://data.europa.eu/esco/skill/656b2dab-4ace-4afa-bad4-d9ddef577e2b,promote organisational communication,foster organisational communication | encourage creative processes | promoting organisational communication | inspire organisational communication | promote organizational  communication | promote communication within organisation,Promote and nurture the efficient spread of plans and business information throughout the organisation by strengthening the channels of communication at its disposal.,skill,cross-sector skills and competences,,,released
http://data.europa.eu/esco/skill/5133ed7b-0785-4c28-825d-1dcf518c4b5b,align components,align pieces | arrange components in order | adjust components | align segments,Align and lay out components in order to put them together correctly according to blueprints and technical plans.,skill,cross-sector skills and competences,http://data.europa.eu/esco/skill/83e6510b-ffeb-4aec-959c-4265fd0ff7b7,attend to detail,released
http://data.europa.eu/esco/skill/e02faa7a-9277-4340-aeda-e35bf138320e,provide information on geological characteristics,information provision on geological characteristics | providing information on geological characteristics | geological characteristics information provision | creation of geological model | providing of information on geological characteristics | creating of geological model | provision of information on geological characteristics | creating geological model | geological model creation | create geological model,"Provide information on geological structures, host rock quality, groundwater implications and details on the mineralogical and textural composition of ores to enable mining and processing to be planned efficiently. The geological model is used to design the mine workings for minimum dilution and maximum ore extraction.",skill,sector specific skills and competences,http://data.europa.eu/esco/skill/732cb4dd-af91-4c88-9a9f-5fc62144e500,provide information,released
http://data.europa.eu/esco/skill/ca38245a-4ae3-42d0-b00b-c63b73c361dc,collect licence fees,gather licence fees | gather licence payments | assemble licence fees | compile licence payments | amass licence payments | amass licence fees | collect licence payments | collect license  fees | compile licence fees,"Collect payments due for the processing of a licence, such as the initial granting of a licence or a licence renewal, ensuring that the correct amounts are paid and procedures are compliant with regulations.",skill,occupation specific skills and competences,,,released
http://data.europa.eu/esco/skill/37fd96cf-404a-4fa3-a443-2b5d6858c010,animal nutrition,kinds of animal food | types of animal nutrition | range of animal nutrition | kinds of animal nutrition | range of animal food | typology of animal food | typology of animal nutrition | types of animal food,"Aspects of how different animal species are fed and provided water. Different types of animal food, the quality criteria for animal food and methods to feed and give water to animals.",knowledge,cross-sector skills and competences,,,released
http://data.europa.eu/esco/skill/e8fd5bfe-e4fe-417f-bceb-270a0e6657f4,operate optical assembly equipment,operating optical assembly equipment | optical assembly equipment operating | set up optical assembly equipment | optical assembly equipment setting up | setting up optical assembly equipment,"Set up and operate optical processing or assembly equipment, such as optical spectrum analysers, power saws, lasers, die bonders, soldering irons, and wire bonders.",skill,sector specific skills and competences,http://data.europa.eu/esco/skill/6b49d940-6440-4dd7-a960-3d7c5ef51e83,operate optical equipment,released
http://data.europa.eu/esco/skill/e4fb4f26-1c0c-45e4-9250-5be32cee2a48,prepare hot drinks,preparing hot drinks | prepare a hot drink | brew tea and coffee | serve hot beverages,Make hot drinks by brewing coffee and tea and adequately preparing other hot beverages.,skill,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/66aad490-1c20-4e25-b189-634a218ee53e,legal case management,judicial case regulation | legal case supervision | legal case regulation | judicial case administration | judicial case supervision | judicial case oversight | legal case administration | legal case oversight,"The procedures of a legal case from opening to closing, such as the documentation that needs to be prepared and handled, the people involved in different stages of the case, and the requirements that need to be met before the case can be closed.",knowledge,cross-sector skills and competences,,,released
http://data.europa.eu/esco/skill/409a0245-0e6c-4aac-ba16-0920ecb76a8d,exercise self-reflection,assess the impact of your professional development | estimate the impact of your professional development | self-evaluate | be able to engage in self-reflection | monitor the impact of your professional development | perform self-evaluation | do self-assessment | self-assess | evaluate the impact of your professional development | reflect on practice | conduct self-assessment | gauge the impact of your professional development | evaluate professional development impact | perform self-assessment | examine the impact of your professional development,"Effectively, regularly and systematically reflect on own actions, performance, and attitudes, and make necessary adjustments, seeking professional development opportunities to plug knowledge and practice gaps in identified areas. Evaluate the impact of your own professional development.",skill,transversal skills and competences,,,released
http://data.europa.eu/esco/skill/9d724463-7fa9-4dcb-b55e-33cb9a58206d,transpose designs to engravings,shift designs to engravings | transpose designs onto engravings | transfer designs to engravings,"Examine diagrams, sketches, blueprints and samples, and calculate how they are to be engraved onto work pieces.",skill,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/d94cdb45-ce0c-4e1e-8149-1998127f627c,work with healthcare users' social network,work with the healthcare users' friends and family | involve healthcare users' social network | work with the healthcare users' family and friends | interact with healthcare users' social network | work with the healthcare users' social network,"Get involved with the friends, families and other relevant actors important for the client or patient being treated, under the conditions of confidentiality and transparency.",skill,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/9ea652f6-accf-45bb-b9a8-590f06f7bd51,supply machine,offer operational machinery | provide machine | proffer machine | offer machine | provide operational machinery | supply operational machinery with material or workpieces | furnish machine | furnish operational machinery | proffer operational machinery,Ensure the machine is fed the necessary and adequate materials and control the placement or automatic feed and retrieval of work pieces in the machines or machine tools on the production line.,skill,cross-sector skills and competences,,,released
http://data.europa.eu/esco/skill/cd0cab17-ebaa-4737-a193-50384b7961fa,maintain circus rigging equipment,maintain circus equipment for rigging | check circus and aerial rigging equipment | ensure maintenance of circus rigging equipment | maintain equipment for circus rigging,"Check, maintain and adapt circus rigging equipment regularly and before each performance.",skill,sector specific skills and competences,http://data.europa.eu/esco/skill/9512b694-a0a6-466c-838f-6d27bfd3ab83 | http://data.europa.eu/esco/skill/5033c2fb-ec55-4b8e-b0a4-9379593f1e1c,maintain rigging equipment | maintain equipment,released
http://data.europa.eu/esco/skill/bf427845-c3ad-45ab-af73-49994394e6bf,manage the store image,maintain the store image | supervise the store image | managing the stores image | regulate the store image | manage the stores image | oversee the store image | manage the image of a store,"Ensure the store's concept is properly advertised through different channels, and that the image is consistent with the product display and staff behaviour.",skill,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/90cf93e8-5714-4be9-8fc8-c9e9f68e6c6d,work on psychosomatic issues,work on medically unexplained symptoms | treat psychosomatic issues | work on psychosomatic problems | address psychosomatic issues,Work with body and mind issues such as the spectrum of human sexuality and psychosomatic ailments.,skill,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/41fd24a9-3ded-4b42-9412-1dd7731ef9fc,share good practices across subsidiaries,sharing good practices across subsidiary | keep subsidiaries apprised of good practices | inform subsidiaries on good practices | share good subsidiary practices,Investigate and document good practices and knowledge rendering a superior productivity in order to spread it in other departments or subsidiaries of the organisation.,skill,cross-sector skills and competences,,,released
http://data.europa.eu/esco/skill/9fdf9c5f-15c7-4f18-b879-ae2d76f32b7a,animal health rules of distribution of products of animal origin,animal health rules of distribution of commodities of animal origin | animal health rule of distribution of products of animal origin | animal health rules of distribution of a product of animal origin | animal health rules of distribution of stock of animal origin | animal health rules of distribution of brands of animal origin | animal health rules of distribution of parts of animal origin,"Types of national and international animal health rules governing the distribution and introduction of products of animal origin for human consumption, e.g. Directive 2002/99/EC.",knowledge,sector specific skills and competences,http://data.europa.eu/esco/skill/41235c52-558f-4f94-9f14-dc69154e5081 | http://data.europa.eu/esco/skill/4bd422bb-6ea3-4161-a908-53c0f5a1bb00,animal food products | animal production science,released
http://data.europa.eu/esco/skill/e76dd90d-91c4-49c0-bfd0-dfa2c4c90c81,interpret electronic design specifications,,Analyse and understand detailed electronic design specifications.,skill,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/949c119b-3433-439f-8ca9-1a9ce04b696d,transfer patients,transfer from ambulance | lift patients | transfer to ambulance | handle patients during transfer | transfer service users,"Use the most appropriate techniques to handle and move patients in and out of an ambulance, hospital bed, wheelchair, etc.",skill,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/3f513fdf-70f6-4309-a456-5c60478b14e5,use authentic crafting techniques,apply authentic crafting techniques | using authentic crafting techniques | handle authentic crafting techniques | use an authentic crafting technique | operate authentic crafting techniques | utilise authentic crafting techniques,Restore old objects by means of the tools and techniques that were originally used in their production process.,skill,cross-sector skills and competences,http://data.europa.eu/esco/skill/3782a625-52c2-46c7-b585-35ba4ddc4a1d,crafting,released
http://data.europa.eu/esco/skill/9babbf24-1523-4b74-9770-c07c447920cc,fruit and vegetable products,fruit and vegetable commodities | fruit and vegetable stock | fruit and vegetable product | fruits and vegetables products | fruit and vegetable goods | fruit and vegetable merchandise | fruit and vegetable brands,"The offered fruit and vegetable products, their functionalities, properties and legal and regulatory requirements.",knowledge,sector specific skills and competences,http://data.europa.eu/esco/skill/d6d3fee7-47e2-47f4-a0ec-6c75f28c6abd,product comprehension,released
http://data.europa.eu/esco/skill/3812bbb9-4053-4685-aed5-af825d809501,concretise artistic concept,give concrete expression to the work in a rehearsal space | fulfil the artistic concept | ensure artistic concept is concrete | achieve the artistic concept | fulfil concept of art,Guide the performers to combine various components of their work in order to add precision to the artistic concept.,skill,occupation specific skills and competences,,,released
http://data.europa.eu/esco/skill/3e895de4-56cd-4ea4-af87-ffaea2c1a812,develop educational materials on art therapy,compile educational material on art therapy | create educational material on art therapy | develop art therapy educational material | compile educational resources on art therapy | develop educational material on art therapy | educate patients and families about art therapy,"Develop educational materials to educate patients, families, staff, and public about art therapy.",skill,occupation specific skills and competences,http://data.europa.eu/esco/skill/28c4b670-ae54-4120-97b0-b20c4c470cc4,plan art educational activities,released
http://data.europa.eu/esco/skill/a487803e-dc6c-4035-a717-973f24864b1a,promote evaluation capacity development,enhance evaluation capacity development | increase awareness on evaluation  | increase awareness on evaluation capacity development,"Design and carry out training and other capacity building activities to strengthen evaluation practice, culture, or systems within or outside the organizations.",skill,occupation specific skills and competences,,,released
http://data.europa.eu/esco/skill/f0c94e76-dead-475b-bde7-99d873bd2b7b,security of assets legislation,security of holdings rules | security of asset legislation | assets legislation security | security of holdings legislation | security of holdings laws,"The current relevant legislation, regulations and codes of practice in the field of protecting private and public assets.",knowledge,cross-sector skills and competences,,,released
http://data.europa.eu/esco/skill/08fe5910-8c4c-4679-a988-eb2ded3c4909,labour legislation,employment law | employment legislation | legislation on labour | labor  legislation,"Legislation, on a national or international level, that governs labour conditions in various fields between labour parties such as the government, employees, employers, and trade unions.",knowledge,cross-sector skills and competences,,,released
http://data.europa.eu/esco/skill/dbdafb2b-c6ab-451e-abe3-81bd73994394,manage artistic career,manage your art career | present  artistic experience | promote artistic career | manage your career in the arts,Present and promote one's artistic approach and position one's work in target markets.,skill,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/bcbf5957-afc6-4f35-930f-15e7e0bda744,help the programmer define an artistic vision,help achieve an artistic vision | help the programmer define the vision of an artist | help define an artistic vision for the programmer | help the director define an artistic vision | help the programer define an artistic vision,"Help the programmer or director describe their artistic vision for the institution, programming season, venue, project, etc. Verbally help them to formulate their artistic intent and articulate it in writing.",skill,sector specific skills and competences,,,released
http://data.europa.eu/esco/skill/d9beab8e-1bd0-42a3-bf3e-58a8f647ad96,install water purity mechanism,water purity mechanism installing | installation of water purity mechanism | installing water purity mechanism | fitting water purity mechanism | water purity mechanism installation | water purity mechanism fitting,Install different types of mechanisms that prevent impurities from getting into the recovered water. Install micron filters and membranes to filter out debris and prevent mosquitoes from entering the water supply. Place ball mechanisms to filter out the first flush from rooftop rainwater.,skill,sector specific skills and competences,http://data.europa.eu/esco/skill/2fbc1a35-a641-4016-9534-12364f4cb2a1 | http://data.europa.eu/esco/skill/1abc1d86-e529-42ab-828f-8d4fc225b076,install water reservoir | filter liquids,released
http://data.europa.eu/esco/skill/6f55e44d-4494-4079-9b8d-01ac6912529e,Belarusian,ability to comprehend spoken and written Belarusian and to speak and write in Belarusian | competent in Belarusian,The Belarusian language.,knowledge,transversal skills and competences,,,released
